PHONEME,F1,F2,F3,SPEAKER
e,276.828905444724,1775.03306120982,2595.50625072632,fitz
y,294.410993671782,1462.36368756212,2562.9765783446,fitz
e,540.108677421105,1668.58943527926,2603.01690777863,fitz
O/,885.050054924418,1435.78195585847,2721.09572968571,fitz
U~/,481.706972606958,1611.22945829955,2748.34476111426,fitz
U~/,549.027521113426,1605.0221764074,2683.82633091473,fitz
A/,415.223863724191,1646.71245688721,2647.78548704034,fitz
O/,1103.71339818455,2233.74354480462,2767.57910652609,fitz
@,398.68927161378,1793.68988373955,2610.5760056244,fitz
y,1259.39643144048,2597.02734935941,3575.22321339944,fitz
a~,632.289187588957,1361.80348419303,2667.69823616246,fitz
@,584.739683195698,1347.71745469151,2688.42664041702,fitz
i,1518.06160691118,3001.68982551896,3315.71655174757,fitz
@,453.664367665962,1747.0499973804,2520.38985442223,fitz
y,239.293503908937,1678.22698764533,2621.95210082815,fitz
@,581.974634347842,1377.38438909414,2773.34674514445,fitz
A/,513.844609441345,1315.35312538082,2583.54849144231,fitz
u,319.744979698784,1669.65341497827,2423.26339467096,fitz
E,366.005843572969,1473.29608117367,2596.37793034192,fitz
@,469.062628045661,1322.84352627977,2650.0820044148,fitz
O/,445.744122907992,1778.88517599932,2441.52373986622,fitz
e,605.176089043116,2880.99401553576,3218.40728897958,fitz
a~,848.561255412655,2755.67478724017,3120.21119384356,fitz
y,692.077784054527,1546.56297643445,2540.77260014288,fitz
A/,553.330406342389,1637.31252160037,2622.89210831868,fitz
E,448.941154592409,1452.13282719681,2493.93356643773,fitz
U~/,486.911073044341,1839.40028648816,2408.93640848922,fitz
A/,1004.13472080203,1190.00986752423,2485.9300863792,fitz
E,428.251024831735,1604.49158675042,2332.72970544537,fitz
U~/,501.689449279124,1938.85424896067,2463.31124999553,fitz
O~,375.291448616123,735.486788276997,2736.91722033366,fitz
@,367.511485052794,1702.9413232958,2321.07823771,fitz
A/,436.272766129233,1605.5141626089,2556.96269955193,fitz
E,525.354592538065,1623.36662482127,2488.35956231559,fitz
@,484.283866805841,1464.00949912348,2646.23010325561,fitz
y,1408.63479760271,2729.44243989662,4132.51100075629,fitz
U~/,924.410215092596,1881.58419607683,3095.05849621726,fitz
O/,498.141535423977,1637.48397031442,3043.75879905035,fitz
O/,376.412094314385,1119.77075445623,2862.11189687525,fitz
i,347.113170059228,1780.817540864,2340.03953176132,fitz
e,959.012306616496,2128.82903396399,2813.79700891358,fitz
O/,266.483775113411,1520.88285180426,3054.71109061962,fitz
O/,232.514128262772,2694.7310722125,3361.95130992196,fitz
i,233.859030991832,1775.99909306494,2147.95149010982,fitz
E,479.973943008661,1676.93126114958,2603.84697525596,fitz
U~/,1132.0509265396,3448.23361523856,3846.81430850551,fitz
E,493.404773466149,1491.29884330909,2316.36858945138,fitz
U~/,1785.61845816914,2357.92657265819,3343.50029172994,fitz
O/,270.260239822306,2127.77924085555,3589.56786558267,fitz
O/,464.760514220556,838.916265750709,2668.04226066277,fitz
i,362.494534834241,1778.43704675951,2203.60751386352,fitz
E,476.758622920805,1501.17120549453,2501.06666456658,fitz
O/,534.018850780047,1364.55914085869,2560.71986552052,fitz
@,494.3864220027,1669.52851672976,2464.88516349699,fitz
U~/,232.232355991027,1911.79549284648,3516.1152541553,fitz
y,1140.51458324174,2566.34475231568,3713.441270835,fitz
O/,1025.57602666497,1904.30004708629,3105.48285845569,fitz
e,421.296077256139,1930.17970903408,2551.89553023023,fitz
O~,493.703304551344,1355.03003142527,2504.5732006397,fitz
y,370.273560923597,1782.01366567805,2224.79022612889,fitz
O/,474.673697805788,1129.3568805534,2457.47067730417,fitz
E,410.911254271459,1686.14402742453,2586.48028679743,fitz
y,1940.15277278839,2643.39013327825,3779.17932817404,fitz
O/,452.826098408637,1281.87739058589,2951.8964896734,fitz
E,343.598027714353,1462.74763345621,2627.71332299333,fitz
i,534.378788078609,2784.67163275294,3029.08555638154,fitz
E,442.496274114116,1825.90635502546,2588.94446959717,fitz
E,404.063186257767,1683.23279380022,2556.72746811162,fitz
E,361.725588115315,1788.10999435018,2578.53702093624,fitz
O/,294.604641046645,1584.20619103296,3086.8547522347,fitz
O/,463.785828990628,1431.95160262144,2261.52744796832,fitz
a~,886.119655665457,2099.12390326521,2812.4509346494,fitz
a~,565.819322344829,1660.2243639251,1888.39331449194,fitz
E,477.989407290564,1557.13054748515,2472.85783398567,fitz
O/,461.109483866302,764.432468572438,2713.65892458251,fitz
O/,511.266002359042,2497.43149466648,3117.81517238858,fitz
E,648.818548930081,1706.81651850458,2389.49076340617,fitz
E,539.689325628287,1531.07557530382,2363.4862336382,fitz
E,505.81631051552,1680.3227706047,2448.48082043458,fitz
O/,494.052209256048,1335.75276320853,2600.42749644562,fitz
@,294.758040274307,2035.26644112978,3412.63801665003,fitz
O/,684.595315515844,1695.91116258302,2603.23629425255,fitz
e,391.627736434154,1939.93650144193,2297.91751544139,fitz
O~,499.008173158774,1425.19052685897,2541.08615987767,fitz
y,334.236745250077,1921.50596241353,2353.52787944114,fitz
O/,388.509883896742,1243.19498157721,2439.43485547949,fitz
E,460.745945845992,1595.9472905718,2419.34122484673,fitz
A/,509.00920466553,1382.41346685989,2568.93609115629,fitz
e,490.399702740008,1943.1205047803,2554.01151336935,fitz
i,291.471129988305,2237.34316206523,2839.95065102991,fitz
y,327.735114441373,2140.88884231557,2711.01852669239,fitz
O/,436.594985877069,1340.14171201553,2783.64647719427,fitz
E,402.652430681368,1690.95641379559,2559.65713221564,fitz
@,429.698639383203,1577.83036418522,2394.18914356903,fitz
i,311.345921322908,1733.64017896883,2248.46258985509,fitz
i,337.151364934566,1850.46684777692,2053.05692853103,fitz
A/,447.103830651264,1294.60920317756,2535.08453263073,fitz
u,431.542266575467,1626.21646574976,2624.40384251443,fitz
E,419.723187740577,1288.32095662038,2591.21200879964,fitz
O/,422.218158394856,1323.6839431033,2529.46647896339,fitz
e,463.82180431949,1884.20649675345,2502.754790119,fitz
a~,500.328255185921,1542.62953026669,2503.17938617327,fitz
U~/,585.751774823194,1282.17508410576,2614.25081073134,fitz
O/,426.841293720356,1939.97479551368,2303.58235917479,fitz
u,1557.57930665972,2916.85743565508,3573.78585913783,fitz
E,1329.40257546848,2570.9192428545,3775.95235538282,fitz
O~,433.468833335072,1422.00827354429,2558.04147526726,fitz
e,430.266262534534,1785.37739635379,2588.48653291507,fitz
e,459.89700065927,1758.21593176236,2580.39002059278,fitz
U~/,474.481661847548,2025.09808516348,2663.19188771549,fitz
E,585.352068121918,1288.1569592543,2690.59332969128,fitz
a~,421.121292429811,1335.1258804594,2616.11628511708,fitz
a~,448.359840479955,1414.74492076953,3093.31438632856,fitz
@,403.668034420682,1456.63403851105,2295.66106121031,fitz
E,441.168468087998,1689.10751303516,2471.45107694631,fitz
2,407.950910313059,1708.96052662187,2458.28118411927,fitz
E,444.165187406006,1743.91416534155,2560.17110610861,fitz
O/,434.192390542783,2598.4037126086,3189.71432074179,fitz
O/,414.590487947265,2251.39972956371,3012.30425263674,fitz
i,328.438032886573,1835.11441348378,2425.29632810706,fitz
e,652.115329232895,1899.85077004287,2582.13162403134,fitz
A/,559.71569094032,1423.88474770061,2657.19857863813,fitz
E,570.919043968422,1668.54710196949,2481.78553706031,fitz
A/,568.763020377987,1373.92971650931,2621.09345835333,fitz
e,548.728703906004,1622.87156539511,2618.72011573682,fitz
U~/,491.291334149774,1907.98493962379,2589.67371711671,fitz
O~,537.345807104878,738.620890417724,2978.72312441622,fitz
i,301.348941305668,2590.93724520801,3130.11889799685,fitz
U~/,521.2637138858,2016.4056186382,2633.40063571638,fitz
A/,1068.13648790016,2615.83169992931,3217.673245628,fitz
e,442.381493710881,1675.91801311545,2387.52321340978,fitz
e,336.689408129066,1648.01074887371,2961.74089171589,fitz
U~/,493.949334143832,1801.34257699925,2573.52626485629,fitz
E,444.622625795515,1642.33790598276,2452.98910928866,fitz
i,276.760502996331,2190.49595118378,2651.31085909241,fitz
y,462.12758837246,1737.07725189207,2585.04740502744,fitz
U~/,539.163883371905,2013.03601380719,2589.98821273513,fitz
A/,674.061556806773,1644.96402060865,2615.43638996608,fitz
e,478.500064517115,1561.27143388509,2436.47873887982,fitz
E,382.957992617236,2483.71077073704,3548.13641891463,fitz
O/,418.831100870203,2761.77560683361,3521.30473387298,fitz
O/,429.537370362317,1731.05881573145,3480.55730392287,fitz
y,1114.8698795631,2246.26753605572,3156.96495189857,fitz
E,652.283796528938,1489.02522520836,2691.69239700616,fitz
@,468.901517619294,1818.7175530131,2594.43461793399,fitz
e,476.647707588283,1658.01197628455,2625.34831996823,fitz
U~/,270.90634994302,2316.60610459165,2479.8999226835,fitz
y,1230.95026641182,2489.41637627924,3457.16863901923,fitz
E,1149.4010992101,2592.20327073903,3569.02102089991,fitz
U~/,499.349325469305,1970.15796767446,2657.37378767506,fitz
O/,934.046295496095,2844.62796499957,3817.49733443363,fitz
U~/,1162.12466411165,2319.65036958087,3253.01856061266,fitz
U~/,1322.61607070343,2470.49565700914,3551.23009239864,fitz
y,1443.25286035731,2531.73976267393,3683.18147203712,fitz
A/,697.280218547991,1115.43729530143,2526.57748245295,fitz
E,489.479795139112,1908.01326803063,2554.0641443136,fitz
@,476.865401029292,1528.56293691827,2294.22585252063,fitz
@,411.633489969629,1646.24212859272,2556.00009610893,fitz
U~/,461.85048575418,1679.9345772356,2637.79172620862,fitz
O/,606.088900103028,1559.71690924436,2775.84839612541,fitz
y,753.489913639643,1937.90970742653,3096.33758130289,fitz
e,621.305643812299,1411.03518971741,2692.14928446435,fitz
E,634.029615788221,1407.47937585648,2391.07580376502,fitz
e,871.087262202532,2095.29449555838,3518.7551056497,fitz
A/,574.561940897492,1493.29003410804,2553.86809736406,fitz
e,488.201490251743,1687.07352474288,2555.64118336253,fitz
E,506.265841754933,1676.30579363403,2622.75240998632,fitz
A/,422.493274993912,1463.22607255522,2546.61073344409,fitz
u,751.057923047383,1182.9695458966,2599.39787522263,fitz
y,475.710351923215,1632.21131291096,2585.72004669157,fitz
E,379.197964269428,1888.34485535661,2563.16519130711,fitz
y,318.520972210325,1490.27730532087,2174.026493496,fitz
i,299.234213819984,1605.26887191945,2455.26097443913,fitz
@,343.519817140282,1525.27822882763,2495.53053212614,fitz
@,473.22796996997,1476.13853293836,2570.09729959732,fitz
@,437.556677917143,1572.63251093082,2561.65538003216,fitz
a~,493.355802354606,1352.57206917484,2551.35227967724,fitz
i,420.949167696508,1596.94723817954,2473.47993514222,fitz
i,156.644977001508,1806.09411372803,2641.68980299441,fitz
A/,509.794384550148,1965.21520903864,2571.23229319322,fitz
O~,520.194503906301,1551.22055577288,2386.97165677434,fitz
E,609.501114771839,1352.88996472116,2354.5143459855,fitz
u,327.842742101261,1752.87119720678,2182.42219957406,fitz
A/,535.597122369693,1391.09835638467,2580.80065153018,fitz
u,1022.48264796896,2353.6933502354,4586.54125341615,fitz
i,393.154666670352,1395.98617954322,2341.38784017551,fitz
E,336.645290880198,1945.62950340838,2379.84479628112,fitz
e,900.729810652622,2121.19580826885,3127.85373928594,fitz
E,444.893065142001,1729.7483975925,2797.499871683,fitz
O/,553.643591077766,1618.36819528826,2423.0702399407,fitz
y,440.491153255151,1285.06716971084,2510.33127874332,fitz
@,308.451945617527,1719.87273800571,2541.21783016024,fitz
y,928.792251327343,1903.16065278394,2999.83947258583,fitz
A/,483.511140363623,1610.17972038613,2295.80582544985,fitz
i,465.111377349461,1896.95215104671,2523.29752369573,fitz
E,518.379291731581,1667.02925929636,2505.35013091807,fitz
A/,705.247090428023,1204.20099630123,2520.76994581759,fitz
y,625.05200860235,1576.20537093964,2676.36227622936,fitz
A/,562.598195228516,1670.35518031375,2503.56065882081,fitz
i,514.968236004424,1876.97162016054,2750.9766993079,fitz
E,1051.41854242425,1950.46869612027,2761.90981082246,fitz
A/,552.05971393786,1580.68937559657,2663.36826441238,fitz
O~,547.99828136689,1629.42686486185,2577.68005713108,fitz
e,476.244672455712,1683.24763418117,2505.25941189168,fitz
y,900.943221423294,2105.07569844134,2801.74025108316,fitz
e,402.575268411771,1725.37888139903,2585.43541406206,fitz
e,429.697557102327,1958.96769214575,2828.56375446877,fitz
A/,504.629378973299,1942.05518390514,2556.05235436313,fitz
i,399.803939347438,2049.67248810887,2586.0115061662,fitz
E,465.502778985978,1784.38436146294,2457.52843400224,fitz
e,404.501785278423,1839.75190455949,2692.56190899988,fitz
e,457.029305140786,1737.44387240365,2587.17354500653,fitz
O/,512.046604255977,1241.97023840212,2521.13298868135,fitz
y,482.425179824547,1660.22808513717,2541.0391142957,fitz
@,511.586231809024,1639.2847145508,2704.83422227412,fitz
y,575.008322038071,1781.47054874465,2701.25868657311,fitz
y,502.961012912202,1851.14919539434,2714.73981247529,fitz
E,500.480631975703,1537.91578752693,2463.55851083633,fitz
A/,529.366125816892,1470.53045730063,2540.52798445658,fitz
O/,546.764171002611,1031.81761375596,2622.56801233412,fitz
@,325.255305138165,1484.00639199204,2271.44120039841,fitz
u,539.966523726124,2072.35432479036,2923.77935300696,fitz
y,942.404591250006,2158.10372453715,3230.62506719538,fitz
@,504.024596374055,1463.69827727879,2590.42727779601,fitz
a~,477.592027248649,1466.14283125068,3025.06762515698,fitz
i,398.481367312605,1529.73543620516,2477.78659006614,fitz
i,371.966688179374,1716.06473177968,2041.73416758943,fitz
A/,512.116736085832,1933.56106578616,2462.75520475233,fitz
O~,539.658058241041,1739.10400928463,2416.20452943007,fitz
E,521.544103856392,1639.16284560803,2399.12692275216,fitz
e,427.318462980764,1716.6742518559,2572.45364383882,fitz
U~/,438.952517893942,1789.21934993009,2630.69079836134,fitz
E,352.976415956122,1527.17291463818,2371.71420922189,fitz
i,111.745647979881,2541.63890348342,3294.72355391987,fitz
y,493.545500988962,1601.96402424866,2521.60319010215,fitz
U~/,549.690687126757,1818.36526155809,2771.53608284761,fitz
A/,468.100623248702,1375.62209642215,2682.32634427411,fitz
9,509.571363773595,1574.04246553933,2442.25097833791,fitz
i,294.401679279697,2229.71654342101,3087.38449358585,fitz
u,303.188768140636,1373.37285689848,2066.78589646933,fitz
E,405.423124804427,1643.10091013467,2540.3605327755,fitz
A/,518.163726287232,1870.55970620822,2470.10894287007,fitz
e,402.761149521462,1869.22360103058,2593.75887346905,fitz
u,309.978382462836,1844.15053509411,2315.02904280383,fitz
e,407.9706267116,1764.46223634984,2464.16795965668,fitz
O/,454.730592871077,1682.45321353186,2507.93868318777,fitz
E,448.372839599452,1816.78469814454,2535.77645622052,fitz
i,273.543142067846,2281.37532039305,2914.67973937222,fitz
i,334.992660756189,2491.48304728218,3124.89554486461,fitz
u,302.88351418503,1470.3720073536,2474.06609314948,fitz
E,335.870556642182,1751.59190010325,2753.83609913068,fitz
y,757.329737507902,1614.76152618305,2791.20580666095,fitz
A/,422.300268268657,1980.17793331883,2375.82518846203,fitz
O/,437.370807708697,2669.15957162168,3258.18378509941,fitz
u,694.41821643424,2811.44367242436,3429.64029463398,fitz
A/,434.603837080955,1654.92180234499,2655.47159886155,fitz
a~,413.6418590174,1401.43451085961,2704.79848169109,fitz
y,313.829504048651,1839.25601589821,2233.3650603701,fitz
A/,424.625143439539,1518.11579007446,2621.6595098342,fitz
a~,482.280697955375,1414.07302257278,2603.02729349635,fitz
@,465.650346873947,1509.01654733035,2411.91614886982,fitz
u,340.377637166654,1897.81626360574,2220.09353205185,fitz
O~,448.392373862268,2436.07983596171,2831.25627532774,fitz
O/,446.382599421858,1472.81607327151,2625.1594390138,fitz
i,565.232733643627,2484.3113229848,2998.1603750709,fitz
i,258.703329380271,2067.34646503644,2851.02087462244,fitz
A/,444.82463706715,1343.88162970931,2559.33786474326,fitz
A/,533.762637919371,1311.36025430563,2711.67597348885,fitz
y,1416.23437647838,2105.04972350467,2870.20557749438,fitz
E,1136.26625506548,2074.45589173405,2922.66361066725,fitz
i,471.464605293934,2856.39412626254,3161.05303549306,fitz
a~,508.233521462382,1438.51709826143,2448.25821609267,fitz
A/,393.067328739187,1163.04147190885,2598.14618188435,fitz
y,375.218282820148,886.153544633963,2598.10875638581,fitz
y,283.105515667552,1813.45891242102,3178.30422704629,fitz
e,491.32828830391,1617.89212075174,2740.91362183757,fitz
@,377.778254079498,1694.64017136541,2411.47577393411,fitz
y,297.039571367748,1969.59873551575,2534.29407820548,fitz
@,444.960323131761,1104.78052805495,2756.35599900604,fitz
y,351.772607140202,1535.34733629639,2541.85062100613,fitz
@,484.197977506308,902.731182258674,2838.19977986729,fitz
a~,579.165401735098,953.637295859374,3078.12335978468,fitz
a~,528.250825617245,1249.48807626793,2665.95742880335,fitz
@,391.826699257643,1626.81264753777,2379.3528507573,fitz
@,358.783405683968,1648.63515452693,2452.4700325696,fitz
e,355.839503901148,1641.75381197292,2356.90210410566,fitz
e,400.047192185595,1834.9348831054,2440.09673815341,fitz
A/,480.235863082382,2022.99173845214,2534.34432829332,fitz
e,464.343729021219,1725.16953818939,2549.7965991277,fitz
i,312.505403479628,1782.3705546615,2439.48916864027,fitz
e,323.294535983041,2199.60405198573,2476.03796936658,fitz
A/,887.161632098612,1909.37299273745,3059.38174906432,fitz
E,450.46136866748,1455.67449913549,2281.08598206537,fitz
A/,517.740185427776,1293.71748520821,2481.03170450157,fitz
e,369.707348124134,2188.41347626535,2772.97567313255,fitz
O~,499.672265649866,1334.46901062732,2522.92370060502,fitz
O/,562.386513369949,1265.21901857695,2634.65918310906,fitz
e,383.713860138708,1626.36466455114,2653.13904568944,fitz
E,541.681900120864,1519.8444209101,2497.75339951389,fitz
@,453.892004095925,1573.16169834616,2437.30981016443,fitz
E,1128.50072171063,2143.88813674382,2471.59209636557,fitz
E,842.745270362597,1881.79591378074,2520.07453574296,fitz
y,1305.26884527034,2375.82169283383,3094.97454373962,fitz
@,325.131168946245,1547.89507333789,2413.71841402263,fitz
y,1186.47978001557,2215.41215878466,3273.41944811716,fitz
A/,595.54073229419,1319.18179523128,2460.4285444679,fitz
i,371.009847441405,1774.08956537356,2267.94386774254,fitz
@,1533.69729598233,2536.78860168968,3180.1916462554,fitz
a~,1061.10921740764,1497.94196053278,2527.2216014238,fitz
A/,524.019178969022,2031.19857037499,2546.77924163258,fitz
E,507.865891562146,1848.27191442656,2528.47498391221,fitz
@,439.889877509107,1619.90149506947,2398.2240911907,fitz
@,494.011061473028,1496.31833490714,2475.56701003386,fitz
A/,497.316298847752,1221.84617670421,2588.80669053676,fitz
E,454.886047334155,1651.17588446602,2559.87157030407,fitz
O~,472.588549217063,1246.57781803113,2606.00876320326,fitz
A/,693.730507461994,1338.96699897592,2630.97209243194,fitz
@,540.075099893789,1345.02899969314,2417.3595659082,fitz
2,480.520103048538,1140.22734128799,2464.097876352,fitz
A/,641.363002734408,1211.67411761443,2530.89599547736,fitz
2,609.328709817408,1542.70278605731,2813.8604887924,fitz
a~,452.107456665525,846.358324641809,2682.3969886962,fitz
a~,534.721591821535,1443.51368491739,2578.23531033113,fitz
@,434.713374480613,1650.78305310202,2437.1332678375,fitz
@,408.368548652226,1656.24407117116,2493.10822306827,fitz
e,404.971531573324,1631.06955254025,2440.09058968291,fitz
e,326.899560330099,1718.83647332714,2415.24317771574,fitz
i,367.127389676495,2209.22475848916,3391.56930946108,fitz
i,688.779534004058,2499.15818100978,3693.2708423957,fitz
y,1157.77072649473,2655.50801932163,3681.38849325242,fitz
a~,1748.12567544226,2453.49862147244,3970.48124943911,fitz
a~,554.933045010691,1701.8645459119,2800.31760618004,fitz
A/,1277.90048041141,2667.29576806751,3421.25952104143,fitz
@,370.35869675899,1293.02280138114,2487.67900635842,fitz
@,333.713514781847,1510.70457686141,2490.74787770778,fitz
E,258.727588864638,1621.17250398218,2539.55748460412,fitz
e,597.392532616937,1230.78653269566,2236.29500913704,fitz
e,1696.30608959535,2455.6907990373,3858.57798413731,fitz
O/,452.103328578736,1719.98461131624,2451.79979364867,fitz
e,464.407721194379,795.153323626421,1813.18294923419,fitz
O/,698.365789643755,1688.81469685167,2534.33622625226,fitz
a~,553.132951288765,1476.13571312531,2610.86467655881,fitz
O/,570.176064985183,1374.4308529092,2597.28170650071,fitz
@,316.536090339371,1815.23406994035,2641.36300813034,fitz
@,421.323589407217,1583.90176713916,2232.0659659093,fitz
A/,523.130222098239,1582.73173782358,2378.57290655928,fitz
@,399.433513640521,1545.76024725693,2152.87868040386,fitz
@,401.045725657949,1753.87214136433,2466.86901256247,fitz
A/,560.103984625081,1339.15658914672,2114.29150450073,fitz
A/,523.161211860641,1414.58283484551,2421.40539899864,fitz
A/,610.469599064788,1301.75920660393,2564.47740125623,fitz
E,690.000426305529,1426.42243721865,2439.34714822334,fitz
e,750.299084853151,2126.57524593073,3092.8119042959,fitz
e,486.045155974616,1884.57348230367,2572.8750351531,fitz
2,465.160300066066,1698.48102998967,2571.42461208071,fitz
O/,465.643546753994,1662.87605808206,2344.00985681497,fitz
O/,468.658669662218,1126.52586427679,2381.86495197357,fitz
i,951.335765861896,2334.40694636141,3645.26458345131,fitz
O~,410.246477612358,1383.39581908147,2647.96709840232,fitz
e,389.566304444732,1886.38686892958,2917.76016759348,fitz
u,344.504540182125,1970.57503378439,2529.85466709023,fitz
O/,523.519191939832,1165.83060425517,2598.19961788612,fitz
E,1073.40888570925,2380.33590136972,2996.79578918958,fitz
E,514.990466497742,1614.25569964571,2305.23375230286,fitz
e,527.838986859156,1794.53655081289,2551.48813220677,fitz
9,521.059726271066,1396.34968330975,2552.91880532906,fitz
@,562.921749129223,1151.05265990828,2630.13115999094,fitz
E,628.116636094938,1835.77558776812,2616.39085447898,fitz
E,439.819159301758,1597.43398162516,2486.47280157068,fitz
9,460.019033810617,1457.36086000611,3006.03997420128,fitz
